DATE_TIME,PLANT,HOUR,MINUTE,DAY_OF_WEEK,DAY_OF_MONTH,MONTH,TIME_OF_DAY,HOUR_SIN,HOUR_COS,IRRADIATION,IRRAD_SQUARED,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,TEMP_DIFF,IRRAD_X_MODULE_TEMP,IS_DAYTIME,IRRAD_LAG1,DC_POWER
26-05-2020 06:45,2,6,45,1,26,5,6.75,1.0,0.0,0.1,0.01,24.68,24.96,0.29,2.38,1,0.06,143.55
26-05-2020 06:45,2,6,45,1,26,5,6.75,1.0,0.0,0.1,0.01,24.68,24.96,0.29,2.38,1,0.1,139.38
26-05-2020 06:45,2,6,45,1,26,5,6.75,1.0,0.0,0.1,0.01,24.68,24.96,0.29,2.38,1,0.1,140.31
26-05-2020 06:45,2,6,45,1,26,5,6.75,1.0,0.0,0.1,0.01,24.68,24.96,0.29,2.38,1,0.1,127.27
26-05-2020 06:45,2,6,45,1,26,5,6.75,1.0,0.0,0.1,0.01,24.68,24.96,0.29,2.38,1,0.1,138.63
26-05-2020 06:45,2,6,45,1,26,5,6.75,1.0,0.0,0.1,0.01,24.68,24.96,0.29,2.38,1,0.1,140.07
26-05-2020 06:45,2,6,45,1,26,5,6.75,1.0,0.0,0.1,0.01,24.68,24.96,0.29,2.38,1,0.1,142.22
26-05-2020 06:45,2,6,45,1,26,5,6.75,1.0,0.0,0.1,0.01,24.68,24.96,0.29,2.38,1,0.1,139.57
26-05-2020 06:45,2,6,45,1,26,5,6.75,1.0,0.0,0.1,0.01,24.68,24.96,0.29,2.38,1,0.1,143.02
26-05-2020 06:45,2,6,45,1,26,5,6.75,1.0,0.0,0.1,0.01,24.68,24.96,0.29,2.38,1,0.1,112.83
26-05-2020 06:45,2,6,45,1,26,5,6.75,1.0,0.0,0.1,0.01,24.68,24.96,0.29,2.38,1,0.1,144.98
26-05-2020 06:45,2,6,45,1,26,5,6.75,1.0,0.0,0.1,0.01,24.68,24.96,0.29,2.38,1,0.1,145.0
26-05-2020 06:45,2,6,45,1,26,5,6.75,1.0,0.0,0.1,0.01,24.68,24.96,0.29,2.38,1,0.1,144.31
26-05-2020 06:45,2,6,45,1,26,5,6.75,1.0,0.0,0.1,0.01,24.68,24.96,0.29,2.38,1,0.1,147.09
26-05-2020 06:45,2,6,45,1,26,5,6.75,1.0,0.0,0.1,0.01,24.68,24.96,0.29,2.38,1,0.1,141.88
26-05-2020 06:45,2,6,45,1,26,5,6.75,1.0,0.0,0.1,0.01,24.68,24.96,0.29,2.38,1,0.1,135.24
26-05-2020 06:45,2,6,45,1,26,5,6.75,1.0,0.0,0.1,0.01,24.68,24.96,0.29,2.38,1,0.1,142.96
26-05-2020 06:45,2,6,45,1,26,5,6.75,1.0,0.0,0.1,0.01,24.68,24.96,0.29,2.38,1,0.1,140.65
26-05-2020 07:00,2,7,0,1,26,5,7.0,0.97,-0.26,0.16,0.03,25.71,27.32,1.6,4.4,1,0.1,206.8
26-05-2020 07:00,2,7,0,1,26,5,7.0,0.97,-0.26,0.16,0.03,25.71,27.32,1.6,4.4,1,0.16,197.79
26-05-2020 07:00,2,7,0,1,26,5,7.0,0.97,-0.26,0.16,0.03,25.71,27.32,1.6,4.4,1,0.16,199.71
26-05-2020 07:00,2,7,0,1,26,5,7.0,0.97,-0.26,0.16,0.03,25.71,27.32,1.6,4.4,1,0.16,182.09
26-05-2020 07:00,2,7,0,1,26,5,7.0,0.97,-0.26,0.16,0.03,25.71,27.32,1.6,4.4,1,0.16,197.64
26-05-2020 07:00,2,7,0,1,26,5,7.0,0.97,-0.26,0.16,0.03,25.71,27.32,1.6,4.4,1,0.16,199.3
26-05-2020 07:00,2,7,0,1,26,5,7.0,0.97,-0.26,0.16,0.03,25.71,27.32,1.6,4.4,1,0.16,205.74
26-05-2020 07:00,2,7,0,1,26,5,7.0,0.97,-0.26,0.16,0.03,25.71,27.32,1.6,4.4,1,0.16,197.04
26-05-2020 07:00,2,7,0,1,26,5,7.0,0.97,-0.26,0.16,0.03,25.71,27.32,1.6,4.4,1,0.16,206.71
26-05-2020 07:00,2,7,0,1,26,5,7.0,0.97,-0.26,0.16,0.03,25.71,27.32,1.6,4.4,1,0.16,161.36
26-05-2020 07:00,2,7,0,1,26,5,7.0,0.97,-0.26,0.16,0.03,25.71,27.32,1.6,4.4,1,0.16,205.53
26-05-2020 07:00,2,7,0,1,26,5,7.0,0.97,-0.26,0.16,0.03,25.71,27.32,1.6,4.4,1,0.16,206.17
26-05-2020 07:00,2,7,0,1,26,5,7.0,0.97,-0.26,0.16,0.03,25.71,27.32,1.6,4.4,1,0.16,206.77
26-05-2020 07:00,2,7,0,1,26,5,7.0,0.97,-0.26,0.16,0.03,25.71,27.32,1.6,4.4,1,0.16,208.61
26-05-2020 07:00,2,7,0,1,26,5,7.0,0.97,-0.26,0.16,0.03,25.71,27.32,1.6,4.4,1,0.16,201.56
26-05-2020 07:00,2,7,0,1,26,5,7.0,0.97,-0.26,0.16,0.03,25.71,27.32,1.6,4.4,1,0.16,192.4
26-05-2020 07:00,2,7,0,1,26,5,7.0,0.97,-0.26,0.16,0.03,25.71,27.32,1.6,4.4,1,0.16,203.35
26-05-2020 07:00,2,7,0,1,26,5,7.0,0.97,-0.26,0.16,0.03,25.71,27.32,1.6,4.4,1,0.16,199.1
26-05-2020 07:15,2,7,15,1,26,5,7.25,0.97,-0.26,0.23,0.05,26.54,30.19,3.66,6.94,1,0.16,281.83
26-05-2020 07:15,2,7,15,1,26,5,7.25,0.97,-0.26,0.23,0.05,26.54,30.19,3.66,6.94,1,0.23,269.78
26-05-2020 07:15,2,7,15,1,26,5,7.25,0.97,-0.26,0.23,0.05,26.54,30.19,3.66,6.94,1,0.23,271.71
26-05-2020 07:15,2,7,15,1,26,5,7.25,0.97,-0.26,0.23,0.05,26.54,30.19,3.66,6.94,1,0.23,247.07
26-05-2020 07:15,2,7,15,1,26,5,7.25,0.97,-0.26,0.23,0.05,26.54,30.19,3.66,6.94,1,0.23,268.55
26-05-2020 07:15,2,7,15,1,26,5,7.25,0.97,-0.26,0.23,0.05,26.54,30.19,3.66,6.94,1,0.23,271.2
26-05-2020 07:15,2,7,15,1,26,5,7.25,0.97,-0.26,0.23,0.05,26.54,30.19,3.66,6.94,1,0.23,279.98
26-05-2020 07:15,2,7,15,1,26,5,7.25,0.97,-0.26,0.23,0.05,26.54,30.19,3.66,6.94,1,0.23,266.06
26-05-2020 07:15,2,7,15,1,26,5,7.25,0.97,-0.26,0.23,0.05,26.54,30.19,3.66,6.94,1,0.23,281.65
26-05-2020 07:15,2,7,15,1,26,5,7.25,0.97,-0.26,0.23,0.05,26.54,30.19,3.66,6.94,1,0.23,219.03
26-05-2020 07:15,2,7,15,1,26,5,7.25,0.97,-0.26,0.23,0.05,26.54,30.19,3.66,6.94,1,0.23,278.24
26-05-2020 07:15,2,7,15,1,26,5,7.25,0.97,-0.26,0.23,0.05,26.54,30.19,3.66,6.94,1,0.23,280.83
26-05-2020 07:15,2,7,15,1,26,5,7.25,0.97,-0.26,0.23,0.05,26.54,30.19,3.66,6.94,1,0.23,280.91
26-05-2020 07:15,2,7,15,1,26,5,7.25,0.97,-0.26,0.23,0.05,26.54,30.19,3.66,6.94,1,0.23,280.63
26-05-2020 07:15,2,7,15,1,26,5,7.25,0.97,-0.26,0.23,0.05,26.54,30.19,3.66,6.94,1,0.23,273.59
26-05-2020 07:15,2,7,15,1,26,5,7.25,0.97,-0.26,0.23,0.05,26.54,30.19,3.66,6.94,1,0.23,261.77
26-05-2020 07:15,2,7,15,1,26,5,7.25,0.97,-0.26,0.23,0.05,26.54,30.19,3.66,6.94,1,0.23,276.57
26-05-2020 07:15,2,7,15,1,26,5,7.25,0.97,-0.26,0.23,0.05,26.54,30.19,3.66,6.94,1,0.23,267.59
26-05-2020 07:30,2,7,30,1,26,5,7.5,0.97,-0.26,0.29,0.09,27.06,33.83,6.77,9.95,1,0.23,363.49
26-05-2020 07:30,2,7,30,1,26,5,7.5,0.97,-0.26,0.29,0.09,27.06,33.83,6.77,9.95,1,0.29,347.68
26-05-2020 07:30,2,7,30,1,26,5,7.5,0.97,-0.26,0.29,0.09,27.06,33.83,6.77,9.95,1,0.29,349.87
26-05-2020 07:30,2,7,30,1,26,5,7.5,0.97,-0.26,0.29,0.09,27.06,33.83,6.77,9.95,1,0.29,317.41
26-05-2020 07:30,2,7,30,1,26,5,7.5,0.97,-0.26,0.29,0.09,27.06,33.83,6.77,9.95,1,0.29,345.21
26-05-2020 07:30,2,7,30,1,26,5,7.5,0.97,-0.26,0.29,0.09,27.06,33.83,6.77,9.95,1,0.29,349.16
26-05-2020 07:30,2,7,30,1,26,5,7.5,0.97,-0.26,0.29,0.09,27.06,33.83,6.77,9.95,1,0.29,360.38
26-05-2020 07:30,2,7,30,1,26,5,7.5,0.97,-0.26,0.29,0.09,27.06,33.83,6.77,9.95,1,0.29,342.99
26-05-2020 07:30,2,7,30,1,26,5,7.5,0.97,-0.26,0.29,0.09,27.06,33.83,6.77,9.95,1,0.29,363.11
26-05-2020 07:30,2,7,30,1,26,5,7.5,0.97,-0.26,0.29,0.09,27.06,33.83,6.77,9.95,1,0.29,281.49
26-05-2020 07:30,2,7,30,1,26,5,7.5,0.97,-0.26,0.29,0.09,27.06,33.83,6.77,9.95,1,0.29,359.09
26-05-2020 07:30,2,7,30,1,26,5,7.5,0.97,-0.26,0.29,0.09,27.06,33.83,6.77,9.95,1,0.29,361.59
26-05-2020 07:30,2,7,30,1,26,5,7.5,0.97,-0.26,0.29,0.09,27.06,33.83,6.77,9.95,1,0.29,362.62
26-05-2020 07:30,2,7,30,1,26,5,7.5,0.97,-0.26,0.29,0.09,27.06,33.83,6.77,9.95,1,0.29,360.93
26-05-2020 07:30,2,7,30,1,26,5,7.5,0.97,-0.26,0.29,0.09,27.06,33.83,6.77,9.95,1,0.29,351.93
26-05-2020 07:30,2,7,30,1,26,5,7.5,0.97,-0.26,0.29,0.09,27.06,33.83,6.77,9.95,1,0.29,336.53
26-05-2020 07:30,2,7,30,1,26,5,7.5,0.97,-0.26,0.29,0.09,27.06,33.83,6.77,9.95,1,0.29,356.26
26-05-2020 07:30,2,7,30,1,26,5,7.5,0.97,-0.26,0.29,0.09,27.06,33.83,6.77,9.95,1,0.29,344.26
26-05-2020 07:45,2,7,45,1,26,5,7.75,0.97,-0.26,0.36,0.13,27.75,37.05,9.3,13.31,1,0.29,448.89
26-05-2020 07:45,2,7,45,1,26,5,7.75,0.97,-0.26,0.36,0.13,27.75,37.05,9.3,13.31,1,0.36,434.02
26-05-2020 07:45,2,7,45,1,26,5,7.75,0.97,-0.26,0.36,0.13,27.75,37.05,9.3,13.31,1,0.36,436.08
26-05-2020 07:45,2,7,45,1,26,5,7.75,0.97,-0.26,0.36,0.13,27.75,37.05,9.3,13.31,1,0.36,393.53
26-05-2020 07:45,2,7,45,1,26,5,7.75,0.97,-0.26,0.36,0.13,27.75,37.05,9.3,13.31,1,0.36,429.29
26-05-2020 07:45,2,7,45,1,26,5,7.75,0.97,-0.26,0.36,0.13,27.75,37.05,9.3,13.31,1,0.36,434.43
26-05-2020 07:45,2,7,45,1,26,5,7.75,0.97,-0.26,0.36,0.13,27.75,37.05,9.3,13.31,1,0.36,445.44
26-05-2020 07:45,2,7,45,1,26,5,7.75,0.97,-0.26,0.36,0.13,27.75,37.05,9.3,13.31,1,0.36,427.43
26-05-2020 07:45,2,7,45,1,26,5,7.75,0.97,-0.26,0.36,0.13,27.75,37.05,9.3,13.31,1,0.36,448.16
26-05-2020 07:45,2,7,45,1,26,5,7.75,0.97,-0.26,0.36,0.13,27.75,37.05,9.3,13.31,1,0.36,348.03
26-05-2020 07:45,2,7,45,1,26,5,7.75,0.97,-0.26,0.36,0.13,27.75,37.05,9.3,13.31,1,0.36,446.33
26-05-2020 07:45,2,7,45,1,26,5,7.75,0.97,-0.26,0.36,0.13,27.75,37.05,9.3,13.31,1,0.36,450.53
26-05-2020 07:45,2,7,45,1,26,5,7.75,0.97,-0.26,0.36,0.13,27.75,37.05,9.3,13.31,1,0.36,447.82
26-05-2020 07:45,2,7,45,1,26,5,7.75,0.97,-0.26,0.36,0.13,27.75,37.05,9.3,13.31,1,0.36,449.06
26-05-2020 07:45,2,7,45,1,26,5,7.75,0.97,-0.26,0.36,0.13,27.75,37.05,9.3,13.31,1,0.36,437.73
26-05-2020 07:45,2,7,45,1,26,5,7.75,0.97,-0.26,0.36,0.13,27.75,37.05,9.3,13.31,1,0.36,418.27
26-05-2020 07:45,2,7,45,1,26,5,7.75,0.97,-0.26,0.36,0.13,27.75,37.05,9.3,13.31,1,0.36,444.26
26-05-2020 07:45,2,7,45,1,26,5,7.75,0.97,-0.26,0.36,0.13,27.75,37.05,9.3,13.31,1,0.36,430.41
26-05-2020 08:00,2,8,0,1,26,5,8.0,0.87,-0.5,0.41,0.17,28.37,39.8,11.42,16.49,1,0.36,535.97
26-05-2020 08:00,2,8,0,1,26,5,8.0,0.87,-0.5,0.41,0.17,28.37,39.8,11.42,16.49,1,0.41,518.25
26-05-2020 08:00,2,8,0,1,26,5,8.0,0.87,-0.5,0.41,0.17,28.37,39.8,11.42,16.49,1,0.41,520.41
26-05-2020 08:00,2,8,0,1,26,5,8.0,0.87,-0.5,0.41,0.17,28.37,39.8,11.42,16.49,1,0.41,471.27
26-05-2020 08:00,2,8,0,1,26,5,8.0,0.87,-0.5,0.41,0.17,28.37,39.8,11.42,16.49,1,0.41,511.12
26-05-2020 08:00,2,8,0,1,26,5,8.0,0.87,-0.5,0.41,0.17,28.37,39.8,11.42,16.49,1,0.41,517.52
26-05-2020 08:00,2,8,0,1,26,5,8.0,0.87,-0.5,0.41,0.17,28.37,39.8,11.42,16.49,1,0.41,531.85
26-05-2020 08:00,2,8,0,1,26,5,8.0,0.87,-0.5,0.41,0.17,28.37,39.8,11.42,16.49,1,0.41,513.01
26-05-2020 08:00,2,8,0,1,26,5,8.0,0.87,-0.5,0.41,0.17,28.37,39.8,11.42,16.49,1,0.41,534.31
26-05-2020 08:00,2,8,0,1,26,5,8.0,0.87,-0.5,0.41,0.17,28.37,39.8,11.42,16.49,1,0.41,416.39
26-05-2020 08:00,2,8,0,1,26,5,8.0,0.87,-0.5,0.41,0.17,28.37,39.8,11.42,16.49,1,0.41,534.63
26-05-2020 08:00,2,8,0,1,26,5,8.0,0.87,-0.5,0.41,0.17,28.37,39.8,11.42,16.49,1,0.41,537.61
26-05-2020 08:00,2,8,0,1,26,5,8.0,0.87,-0.5,0.41,0.17,28.37,39.8,11.42,16.49,1,0.41,534.95
26-05-2020 08:00,2,8,0,1,26,5,8.0,0.87,-0.5,0.41,0.17,28.37,39.8,11.42,16.49,1,0.41,538.09
26-05-2020 08:00,2,8,0,1,26,5,8.0,0.87,-0.5,0.41,0.17,28.37,39.8,11.42,16.49,1,0.41,521.74
26-05-2020 08:00,2,8,0,1,26,5,8.0,0.87,-0.5,0.41,0.17,28.37,39.8,11.42,16.49,1,0.41,498.51
26-05-2020 08:00,2,8,0,1,26,5,8.0,0.87,-0.5,0.41,0.17,28.37,39.8,11.42,16.49,1,0.41,530.23
26-05-2020 08:00,2,8,0,1,26,5,8.0,0.87,-0.5,0.41,0.17,28.37,39.8,11.42,16.49,1,0.41,517.16
26-05-2020 08:15,2,8,15,1,26,5,8.25,0.87,-0.5,0.47,0.22,29.11,42.42,13.3,19.81,1,0.41,628.59
26-05-2020 08:15,2,8,15,1,26,5,8.25,0.87,-0.5,0.47,0.22,29.11,42.42,13.3,19.81,1,0.47,603.16
26-05-2020 08:15,2,8,15,1,26,5,8.25,0.87,-0.5,0.47,0.22,29.11,42.42,13.3,19.81,1,0.47,605.04
26-05-2020 08:15,2,8,15,1,26,5,8.25,0.87,-0.5,0.47,0.22,29.11,42.42,13.3,19.81,1,0.47,547.45
26-05-2020 08:15,2,8,15,1,26,5,8.25,0.87,-0.5,0.47,0.22,29.11,42.42,13.3,19.81,1,0.47,594.13
26-05-2020 08:15,2,8,15,1,26,5,8.25,0.87,-0.5,0.47,0.22,29.11,42.42,13.3,19.81,1,0.47,601.42
26-05-2020 08:15,2,8,15,1,26,5,8.25,0.87,-0.5,0.47,0.22,29.11,42.42,13.3,19.81,1,0.47,623.81
26-05-2020 08:15,2,8,15,1,26,5,8.25,0.87,-0.5,0.47,0.22,29.11,42.42,13.3,19.81,1,0.47,596.59
26-05-2020 08:15,2,8,15,1,26,5,8.25,0.87,-0.5,0.47,0.22,29.11,42.42,13.3,19.81,1,0.47,625.32
26-05-2020 08:15,2,8,15,1,26,5,8.25,0.87,-0.5,0.47,0.22,29.11,42.42,13.3,19.81,1,0.47,484.49
26-05-2020 08:15,2,8,15,1,26,5,8.25,0.87,-0.5,0.47,0.22,29.11,42.42,13.3,19.81,1,0.47,619.11
26-05-2020 08:15,2,8,15,1,26,5,8.25,0.87,-0.5,0.47,0.22,29.11,42.42,13.3,19.81,1,0.47,625.03
26-05-2020 08:15,2,8,15,1,26,5,8.25,0.87,-0.5,0.47,0.22,29.11,42.42,13.3,19.81,1,0.47,625.49
26-05-2020 08:15,2,8,15,1,26,5,8.25,0.87,-0.5,0.47,0.22,29.11,42.42,13.3,19.81,1,0.47,623.52
26-05-2020 08:15,2,8,15,1,26,5,8.25,0.87,-0.5,0.47,0.22,29.11,42.42,13.3,19.81,1,0.47,605.87
26-05-2020 08:15,2,8,15,1,26,5,8.25,0.87,-0.5,0.47,0.22,29.11,42.42,13.3,19.81,1,0.47,580.85
26-05-2020 08:15,2,8,15,1,26,5,8.25,0.87,-0.5,0.47,0.22,29.11,42.42,13.3,19.81,1,0.47,617.0
26-05-2020 08:15,2,8,15,1,26,5,8.25,0.87,-0.5,0.47,0.22,29.11,42.42,13.3,19.81,1,0.47,600.78
26-05-2020 08:30,2,8,30,1,26,5,8.5,0.87,-0.5,0.51,0.27,29.48,43.39,13.91,22.34,1,0.47,707.53
26-05-2020 08:30,2,8,30,1,26,5,8.5,0.87,-0.5,0.51,0.27,29.48,43.39,13.91,22.34,1,0.51,680.45
26-05-2020 08:30,2,8,30,1,26,5,8.5,0.87,-0.5,0.51,0.27,29.48,43.39,13.91,22.34,1,0.51,681.95
26-05-2020 08:30,2,8,30,1,26,5,8.5,0.87,-0.5,0.51,0.27,29.48,43.39,13.91,22.34,1,0.51,611.91
26-05-2020 08:30,2,8,30,1,26,5,8.5,0.87,-0.5,0.51,0.27,29.48,43.39,13.91,22.34,1,0.51,668.05
26-05-2020 08:30,2,8,30,1,26,5,8.5,0.87,-0.5,0.51,0.27,29.48,43.39,13.91,22.34,1,0.51,677.39
26-05-2020 08:30,2,8,30,1,26,5,8.5,0.87,-0.5,0.51,0.27,29.48,43.39,13.91,22.34,1,0.51,701.24
26-05-2020 08:30,2,8,30,1,26,5,8.5,0.87,-0.5,0.51,0.27,29.48,43.39,13.91,22.34,1,0.51,668.53
26-05-2020 08:30,2,8,30,1,26,5,8.5,0.87,-0.5,0.51,0.27,29.48,43.39,13.91,22.34,1,0.51,704.68
26-05-2020 08:30,2,8,30,1,26,5,8.5,0.87,-0.5,0.51,0.27,29.48,43.39,13.91,22.34,1,0.51,541.8
26-05-2020 08:30,2,8,30,1,26,5,8.5,0.87,-0.5,0.51,0.27,29.48,43.39,13.91,22.34,1,0.51,694.94
26-05-2020 08:30,2,8,30,1,26,5,8.5,0.87,-0.5,0.51,0.27,29.48,43.39,13.91,22.34,1,0.51,704.01
26-05-2020 08:30,2,8,30,1,26,5,8.5,0.87,-0.5,0.51,0.27,29.48,43.39,13.91,22.34,1,0.51,703.15
26-05-2020 08:30,2,8,30,1,26,5,8.5,0.87,-0.5,0.51,0.27,29.48,43.39,13.91,22.34,1,0.51,698.13
26-05-2020 08:30,2,8,30,1,26,5,8.5,0.87,-0.5,0.51,0.27,29.48,43.39,13.91,22.34,1,0.51,681.64
26-05-2020 08:30,2,8,30,1,26,5,8.5,0.87,-0.5,0.51,0.27,29.48,43.39,13.91,22.34,1,0.51,653.08
26-05-2020 08:30,2,8,30,1,26,5,8.5,0.87,-0.5,0.51,0.27,29.48,43.39,13.91,22.34,1,0.51,694.69
26-05-2020 08:30,2,8,30,1,26,5,8.5,0.87,-0.5,0.51,0.27,29.48,43.39,13.91,22.34,1,0.51,675.96
26-05-2020 08:45,2,8,45,1,26,5,8.75,0.87,-0.5,0.57,0.32,29.25,41.69,12.44,23.71,1,0.51,791.13
26-05-2020 08:45,2,8,45,1,26,5,8.75,0.87,-0.5,0.57,0.32,29.25,41.69,12.44,23.71,1,0.57,763.2
26-05-2020 08:45,2,8,45,1,26,5,8.75,0.87,-0.5,0.57,0.32,29.25,41.69,12.44,23.71,1,0.57,764.75
26-05-2020 08:45,2,8,45,1,26,5,8.75,0.87,-0.5,0.57,0.32,29.25,41.69,12.44,23.71,1,0.57,685.27
26-05-2020 08:45,2,8,45,1,26,5,8.75,0.87,-0.5,0.57,0.32,29.25,41.69,12.44,23.71,1,0.57,747.95
26-05-2020 08:45,2,8,45,1,26,5,8.75,0.87,-0.5,0.57,0.32,29.25,41.69,12.44,23.71,1,0.57,758.79
26-05-2020 08:45,2,8,45,1,26,5,8.75,0.87,-0.5,0.57,0.32,29.25,41.69,12.44,23.71,1,0.57,787.91
26-05-2020 08:45,2,8,45,1,26,5,8.75,0.87,-0.5,0.57,0.32,29.25,41.69,12.44,23.71,1,0.57,749.92
26-05-2020 08:45,2,8,45,1,26,5,8.75,0.87,-0.5,0.57,0.32,29.25,41.69,12.44,23.71,1,0.57,786.29
26-05-2020 08:45,2,8,45,1,26,5,8.75,0.87,-0.5,0.57,0.32,29.25,41.69,12.44,23.71,1,0.57,606.23
26-05-2020 08:45,2,8,45,1,26,5,8.75,0.87,-0.5,0.57,0.32,29.25,41.69,12.44,23.71,1,0.57,777.77
26-05-2020 08:45,2,8,45,1,26,5,8.75,0.87,-0.5,0.57,0.32,29.25,41.69,12.44,23.71,1,0.57,739.19
26-05-2020 08:45,2,8,45,1,26,5,8.75,0.87,-0.5,0.57,0.32,29.25,41.69,12.44,23.71,1,0.57,788.36
26-05-2020 08:45,2,8,45,1,26,5,8.75,0.87,-0.5,0.57,0.32,29.25,41.69,12.44,23.71,1,0.57,783.57
26-05-2020 08:45,2,8,45,1,26,5,8.75,0.87,-0.5,0.57,0.32,29.25,41.69,12.44,23.71,1,0.57,761.53
26-05-2020 08:45,2,8,45,1,26,5,8.75,0.87,-0.5,0.57,0.32,29.25,41.69,12.44,23.71,1,0.57,727.95
26-05-2020 08:45,2,8,45,1,26,5,8.75,0.87,-0.5,0.57,0.32,29.25,41.69,12.44,23.71,1,0.57,779.72
26-05-2020 08:45,2,8,45,1,26,5,8.75,0.87,-0.5,0.57,0.32,29.25,41.69,12.44,23.71,1,0.57,758.41
26-05-2020 09:00,2,9,0,1,26,5,9.0,0.71,-0.71,0.63,0.39,29.43,42.97,13.54,26.9,1,0.57,867.5
26-05-2020 09:00,2,9,0,1,26,5,9.0,0.71,-0.71,0.63,0.39,29.43,42.97,13.54,26.9,1,0.63,835.63
26-05-2020 09:00,2,9,0,1,26,5,9.0,0.71,-0.71,0.63,0.39,29.43,42.97,13.54,26.9,1,0.63,837.77
26-05-2020 09:00,2,9,0,1,26,5,9.0,0.71,-0.71,0.63,0.39,29.43,42.97,13.54,26.9,1,0.63,750.73
26-05-2020 09:00,2,9,0,1,26,5,9.0,0.71,-0.71,0.63,0.39,29.43,42.97,13.54,26.9,1,0.63,821.47
26-05-2020 09:00,2,9,0,1,26,5,9.0,0.71,-0.71,0.63,0.39,29.43,42.97,13.54,26.9,1,0.63,833.15
26-05-2020 09:00,2,9,0,1,26,5,9.0,0.71,-0.71,0.63,0.39,29.43,42.97,13.54,26.9,1,0.63,860.66
26-05-2020 09:00,2,9,0,1,26,5,9.0,0.71,-0.71,0.63,0.39,29.43,42.97,13.54,26.9,1,0.63,821.68
26-05-2020 09:00,2,9,0,1,26,5,9.0,0.71,-0.71,0.63,0.39,29.43,42.97,13.54,26.9,1,0.63,863.07
26-05-2020 09:00,2,9,0,1,26,5,9.0,0.71,-0.71,0.63,0.39,29.43,42.97,13.54,26.9,1,0.63,664.61
26-05-2020 09:00,2,9,0,1,26,5,9.0,0.71,-0.71,0.63,0.39,29.43,42.97,13.54,26.9,1,0.63,851.64
26-05-2020 09:00,2,9,0,1,26,5,9.0,0.71,-0.71,0.63,0.39,29.43,42.97,13.54,26.9,1,0.63,864.06
26-05-2020 09:00,2,9,0,1,26,5,9.0,0.71,-0.71,0.63,0.39,29.43,42.97,13.54,26.9,1,0.63,863.99
26-05-2020 09:00,2,9,0,1,26,5,9.0,0.71,-0.71,0.63,0.39,29.43,42.97,13.54,26.9,1,0.63,856.64
26-05-2020 09:00,2,9,0,1,26,5,9.0,0.71,-0.71,0.63,0.39,29.43,42.97,13.54,26.9,1,0.63,834.57
26-05-2020 09:00,2,9,0,1,26,5,9.0,0.71,-0.71,0.63,0.39,29.43,42.97,13.54,26.9,1,0.63,799.45
26-05-2020 09:00,2,9,0,1,26,5,9.0,0.71,-0.71,0.63,0.39,29.43,42.97,13.54,26.9,1,0.63,854.11
26-05-2020 09:00,2,9,0,1,26,5,9.0,0.71,-0.71,0.63,0.39,29.43,42.97,13.54,26.9,1,0.63,831.82
26-05-2020 09:15,2,9,15,1,26,5,9.25,0.71,-0.71,0.68,0.46,30.01,45.39,15.38,30.91,1,0.63,933.07
26-05-2020 09:15,2,9,15,1,26,5,9.25,0.71,-0.71,0.68,0.46,30.01,45.39,15.38,30.91,1,0.68,897.73
26-05-2020 09:15,2,9,15,1,26,5,9.25,0.71,-0.71,0.68,0.46,30.01,45.39,15.38,30.91,1,0.68,899.09
26-05-2020 09:15,2,9,15,1,26,5,9.25,0.71,-0.71,0.68,0.46,30.01,45.39,15.38,30.91,1,0.68,809.37
26-05-2020 09:15,2,9,15,1,26,5,9.25,0.71,-0.71,0.68,0.46,30.01,45.39,15.38,30.91,1,0.68,882.2
26-05-2020 09:15,2,9,15,1,26,5,9.25,0.71,-0.71,0.68,0.46,30.01,45.39,15.38,30.91,1,0.68,894.93
26-05-2020 09:15,2,9,15,1,26,5,9.25,0.71,-0.71,0.68,0.46,30.01,45.39,15.38,30.91,1,0.68,925.94
26-05-2020 09:15,2,9,15,1,26,5,9.25,0.71,-0.71,0.68,0.46,30.01,45.39,15.38,30.91,1,0.68,884.15
26-05-2020 09:15,2,9,15,1,26,5,9.25,0.71,-0.71,0.68,0.46,30.01,45.39,15.38,30.91,1,0.68,924.73
26-05-2020 09:15,2,9,15,1,26,5,9.25,0.71,-0.71,0.68,0.46,30.01,45.39,15.38,30.91,1,0.68,716.65
26-05-2020 09:15,2,9,15,1,26,5,9.25,0.71,-0.71,0.68,0.46,30.01,45.39,15.38,30.91,1,0.68,915.32
26-05-2020 09:15,2,9,15,1,26,5,9.25,0.71,-0.71,0.68,0.46,30.01,45.39,15.38,30.91,1,0.68,928.68
26-05-2020 09:15,2,9,15,1,26,5,9.25,0.71,-0.71,0.68,0.46,30.01,45.39,15.38,30.91,1,0.68,929.72
26-05-2020 09:15,2,9,15,1,26,5,9.25,0.71,-0.71,0.68,0.46,30.01,45.39,15.38,30.91,1,0.68,920.76
26-05-2020 09:15,2,9,15,1,26,5,9.25,0.71,-0.71,0.68,0.46,30.01,45.39,15.38,30.91,1,0.68,896.43
26-05-2020 09:15,2,9,15,1,26,5,9.25,0.71,-0.71,0.68,0.46,30.01,45.39,15.38,30.91,1,0.68,859.75
26-05-2020 09:15,2,9,15,1,26,5,9.25,0.71,-0.71,0.68,0.46,30.01,45.39,15.38,30.91,1,0.68,917.84
